ID,Source,Syllabary,Transliteration,English,Story,Chapter,Line,Author,Speaker,Locked,Source_ID,Tone
391,ced,ᏦᎳᏂ ᎯᏌᎳᏛᎦ.,jolani hisaladvga,*Raise* the window.,,,,,,False,381.1,jő:la’ni hisaladv̀:ga
392,ced,ᎦᎪ ᎤᎪᏗ ᎠᏌᎹᏗᏯ‚ ᏂᎯ ᎡᏣᏙᎨ?,gago ugodi asamadiya nihi ejadoke?,Who is *smarter*‚ you or your sister?,,,,,,False,382.1,gá:go ù:gô:di asama:dǐ:ya nihi e:jadò:kê?
393,ced,ᎢᏤ ᎠᏌᏃ ᎠᏆᏚᎵ.,ije asano agwaduli.,I want a new *dress.*,,,,,,False,383.1,ije̋ a:sanó à:gwadu:lí.
394,ced,ᎠᏂᏁᎵ ᏧᎿᏬ ᏓᏍᏓᎦᏴᏗᎭ.,anineli juhnawo dasdagayhdiha,*She’s starching* her husband’s shirts.,,,,,,False,384.1,ani:ne̋:li ju:hnawó dà:sdagayhdǐ:ha
395,ced,ᎠᎦᎵᏍᎬ ᏭᏅᎾ ᎢᎾᏓ ᎦᏁᎦ ᎤᏍᏓᎦᏴᏢᎢ.,agalisgv wunvna inada ganega usdagayvhlvi,When he put the snake skin out in the sunshine‚ *it became crisp.*,,,,,,False,385.1,agà:lí:sgv̋: wú:nv̋:na i:nada ganè:ga ù:sdagayv:hlv̌:’i
396,ced,ᎯᎠ ᏓᏍᏓᏅᏅ ᏘᏍᏓᏩᏚᎦ.,hia dasdanvhnv tisdawaduga.,*Follow* these lines.,,,,,,False,386.1,hi’a da:sdanv:hnv̋: tisdâ:wadû:ga.
397,ced,ᎩᎦᎨ ᏗᎪᏪᎶᏗ ᎬᏗ ᎤᏍᏓᏅᎿᏅᎢ.,gigage digohwelodi gvhdi usdanvhnanvi,He *drew a line* with a red pencil.,,,,,,False,387.1,gǐ:gáge̋: digo:hwe̋:lò:di gv̋hdi ù:sdanv:hnanv́:’i
398,ced,Ꮎ ᎤᏍᏗ ᎠᏧᏣ ᎤᏙᏓ ᎠᏍᏓᏩᏕᎦ.,na usdi achuja udoda asdawadega,The little boy *is following* his father.,,,,,,False,388.1,ná usdi̋ achű:ja u:do:da à:sdâ:wadé:ga
399,ced,ᎦᎵᏦᏕ ᎠᏁᏍᎨᏍᎬ ᏥᏍᏕᎵᎭ.,galhjode ahnesgesgv jisdeliha,*I am helping him* build a house.,,,,,,False,389.1,galhjo:dé: à:hné:sge:sgv̋: jì:sde:lǐ:ha
400,ced,ᎤᏍᏘᎬ ᎠᏍᏕᏲ ᎠᎨᏳᏣ.,ustihgv asdeyo agehyuja.,The girl *is braiding* her hair.,,,,,,False,390.1,u:stihgv̋: à:sdé:yo age:hyű:ja.
401,ced,ᎦᎦᎹ ᎤᏍᏗᎩᏍᏗ ᎤᏚᎵᎭ.,gagama usdigisdiuduliha.,*He* wants *to eat* a cucumber.,,,,,,False,391.1,gǎ:gáma usdi:gî:sdi̋ù:du:lǐ:ha.
402,ced,ᏗᎪᏪᎶᏗ Ꮭ ᎠᏍᏗᎩᏍᏗ ᏱᎩ.,digohwelodi hla asdigisdi yigi.,A pencil is not *something to eat.*,,,,,,False,392.1,digo:hwe̋:lò:di hla asdi̋:gì:sdi yigi.
403,ced,ᏅᏯᏍ ᎤᏍᏙᏍᏗ ᏣᏚᎵ?,nvyas usdosdi jaduli?,Do you want *him to crush* some rocks?,,,,,,False,393.1,nv̀:yás u:sdò:sdi̋ jadu:lí?
404,ced,ᎦᏙ ᎦᎵᏍᏓ ᎠᏍᏙᏍᎩᎢ?,gado galsda asdosgii,What happened to the *crusher?*,,,,,,False,394.1,gado galsda asdò:sgi̋:’i
405,ced,Ꮎ ᏗᏓᏍᏙᏰᏍᎩ ᎤᏪᏥ ᎠᏧᏣ ᎠᏍᏙᏰᏍᎪᎢ.,na didasdoyesgi uweji achuja asdoyesgoi,The barber trims his son’s hair.,,,,,,False,395.1,ná di:da:sdo:ye̋:sgi uwě:ji achű:ja à:sdo:yé:sgó:’i
406,ced,ᎯᏍᏚᎲᎦ ᎦᎶᎯᏍᏗᎢ.,hisduhvga galohisdii.,*Close* the door.,,,,,,False,396.1,hisdu:hv̀:ga galo:hisdi̋:’i.
407,ced,ᎤᏴᏍᏕᏓ ᏱᎩ ᎩᎶ ᎠᏍᏚᎲᏍᎪᎢ.,uhyvsdeda yigi kilo asduhvsgoi,If someone is drunk‚ *he jails him.*,,,,,,False,396.1,u:hyv:sde̋:da yi̋gi kilő: à:sdú:hvsgó:’i
408,ced,ᎦᏟᏉᎩ ᎢᏳᏩᏂᎸ ᎠᏍᏚᎢᏍᎪ ᎠᏓᎾᏅᎢ.,gahlgwogi iyuwahnilv asduisgo adananvi.,*He opens* the store at seven o’clock.,,,,,,False,397.1,gahlgwǒ:gi iyúwa:hnilv̋: à:sdú’i:sgó à:da:ná’nv̋:’i.
409,ced,ᏦᎢ ᏗᏍᏛᎭᏟ ᏚᎬᎢ.,joi disdvhahlidugvi.,He ate three *sandwiches.*,,,,,,False,398.1,jo’i di:sdv̋:hahlidù:gv̌:’i.
410,ced,ᎦᏚᎢ ᎤᏍᏛᎭᏝᏅᎢ.,gadui usdvhahlanvi,*He sandwiched it* between the bread.,,,,,,False,399.1,gá:du’i ù:sdv:háhlanv̌:’i
411,ced,ᏓᎫᏔᏂᏍ ᎮᎵᎠ? ᎠᏎᏛ.,dagutahnis helia asedv,Do you think it’s going to snow? *Maybe.*,,,,,,False,400.1,dagǔ:táhnís hě:lí’a a:sé:dv́
412,ced,ᎠᏎᎩ ᎠᏆᏓᏅᏓᏛ ᏞᎦ.,asegi agwadanhdadv hlega.,I felt *peculiar* for awhile.,,,,,,False,401.1,ase̋:gi à:gwada:nhdádv: hle̋:ga.
413,ced,ᎦᎷᏨ ᎯᏯᏎᎮᎸ ᎾᎿ ᎤᏗ ᏓᏆᎴᎳ.,galuhjv hiyasehelv nahna uhdi dagwalela.,When he gets here *show him* where to park the car.,,,,,,False,402.1,gáluhjv̋: hi:yà:sehé:lv nà:hná uhdí dagwalé:la.
414,ced,ᏙᏱ ᏓᎨᏏᏒ ᎠᏎᏃ Ꮩ ᎤᏴᏜ.,doyi dagesisv asehno do uhyvdla.,I was going to go outside *but* it’s too cold.,,,,,,False,403.1,dǒ:yi dagé:si:sv́ a:sé:hnó dő ù:hyv:dla.
415,ced,ᎤᏩᎨᏫᏒ ᎤᏎᏍᏙᏗ ᎣᎩᎾᎵᎢ.,uwakewsv usesdohdi oginalii.,He forgot *to include* my friend.,,,,,,False,404.1,uwa:ke:wsv́: u:sesdóhdi̋: o:gina:li̋:’i.
416,ced,ᎤᎬᏫᏳᎯ ᏱᎦᎵᏍᏗᏍᎩ ᎨᏒ ᎤᏎᏒᎲᎢ.,ugvwiyuhi yigalsdisgi gesv usesvhvi,*He withdrew* his candidacy for president.,,,,,,False,405.1,u:gv:wiyu:hi yigálsdi̋:sgi gè:sv̋: ú:se:sv:hv̌:’i
417,ced,Ꮎ ᎠᏌᎳᏛ ᎠᏎᏒᏓ ᏂᎦᎵᏍᏓ.,na asaladv asesvda nigalsda.,The motion has been *withdrawn.*,,,,,,False,406.1,ná à:saládv̋: a:sé:sv̋:da nigalsda.
418,ced,ᎠᏧᏣ ᏦᎳᏂ ᎤᏲᏍᏔᎾ‚ ᎤᏙᏓ ᎤᏍᎦᏨᎢ.,achuja jolani uyostana udoda usgajvi,When the boy broke the window‚ his father *reprimanded him.*,,,,,,False,407.1,achű:ja jő:lani uyő:stana u:do:da ù:sgâ:jv̌:’i
419,ced,Ꮎ ᎤᏔᎾ ᎩᏟ ᏥᏍᎦᎭ.,na utana gihli jisgaha,*I’m afraid* of that big dog.,,,,,,False,408.1,na ű:taná gi:hlí jì:sgâ:ha
420,ced,ᎠᏍᎦᏯ ᎤᏍᎦᎵᏍᏗ ᎤᏁᏟᏔᏅ ᎩᏟ.,asgaya usgalsdi unelhtanv gihli.,The dog tried *to bite* the man.,,,,,,False,409.1,asgaya u:sgalsdi̋ ù:né:lhtanv́ gi:hli.
421,ced,ᎦᏙ ᎤᏍᏗ ᏭᏔᏅ ᎠᏍᎦᏂ?,gado usdi wutanv asgahni,What is the biggest *sin?*,,,,,,False,410.1,gado ű:sdi wǔ:tánv̋ asgahni
422,ced,ᎩᎶᎢᏍ ᎡᎭ ᎠᏍᎦᎾ ᏂᎨᏒᎾ?,kilois eha asgana nigesvna?,Is there anyone living who is not a *sinner?*,,,,,,False,411.1,kilő:’ís ě:ha asgana nigé:sv̋:na?
423,ced,Ꮭ ᎤᏍᎦᏅᎢᏍᏗ ᏳᏚᎵᎭ.,tla usganvsdi yuduliha.,He doesn’t want *to commit a crime.*,,,,,,False,412.1,tlá u:sganv̀:sdi̋ yu:dú:lihâ.
424,ced,ᎯᏲᎵᎦᏍ Ꮎ ᎠᏍᎦᏯ?,hiyoligas na asgaya,Do you recognize that *man?*,,,,,,False,413.1,hiyő:lì:gás ná asgaya
425,ced,ᎠᏍᎦᏰᎬᏍᏓ ᎣᏍᏗᏁᎵ‚ ᎤᏛᏅ ᎠᎨᏯ.,asgayegvsda osdineli udvhnv agehya.,"The woman said‚ ’My husband is *handsome.’""",,,,,,False,414.1,asgayegv̋:sda o:sdi:ne̋:li ù:dv:hnv́ agě:hya.
426,ced,ᎠᏍᎦᏰᎬᏍᏓ ᏙᏛᎪᎵᏰᎢ ᎠᏂᏲᏍᎩ ᏚᎾᏄᏮᎢ.,asgayegvsdadodvgoliyei aniyosgi dunahnuwvi.,An *officer*is going to inspect the soldiers’ uniforms.,,,,,,False,415.1,asgaye:gv:sdádo:dv:gó:lì:ye’i ani̋:yosgi dù:nahnúwv̋:’i.
427,ced,ᎦᏙ ᎤᏍᏗ ᏚᏓᎴᎿᎢ ᎠᏍᎩᎾ‚ ᏎᏓᏂᏃ?,gado usdi dudalehnai asgina sedanihno?,What is the difference between a *devil* and Satan?,,,,,,False,416.1,gado usdi dù:dale:hná’i asgǐ:na se:dáníhno?
428,ced,ᎦᏙ ᎤᏍᏗ ᏣᏍᎩᏘᎭ ᎤᏒ ᏥᎨᏒᎢ?,gado usdi tsgitse uhsv jigesvi?,What did *you dream* about last night?,,,,,,False,417.1,gado u:sdi tsgi:tsé uhsv̋ jigè:sv̋:’i?
429,ced,ᎠᏍᎪᎩᏍᎬ ᎦᎴᏴᏍᏗᏍᎪ ᏡᎬ ᏙᏯ.,asgogisgv g leyvsdisgo dluhgv doya.,A beaver makes a tree fall by *gnawing it.*,,,,,,False,418.1,à:sgogí:sgv̋: g le:yv:sdǐ:sgó: dluhgv̋ do:ya.
430,ced,ᎤᏍᏗ ᎠᏧᏣ ᎩᏟ ᎤᎵᏬᏨ ᎤᏍᎪᏂᎸᎢ.,usdi achuja gihli ulihwojv usgohnilvi,The little boy *mourned for* a dead dog.,,,,,,False,419.1,usdi̋ achű:ja gi:hli ù:lihwó:jv̋ usgohnílv̌:’i
431,ced,ᏥᏍᎪᎵ ᎭᏍᎪᎵᏯ‚ ᎠᏇᎯᏍᏓᏁᎭ.,jiskoli hasgoliya agwehisdaneha.,*Rub* my head‚ it hurts.,,,,,,False,420.1,jì:skő:li hasgo:lǐ:yâ à:gwe:hisdâ:ne:hâ.
432,ced,ᎦᏙᎥ ᎤᏍᎪᎸᏛ ᎪᏪᎵᎢ.,dudov usgolvdv gohwelii.,*He erased* his name on the paper.,,,,,,False,421.1,dù:dó:’v̋: ù:sgo:lv́:dv́ go:hwe:li̋:’i.
433,ced,Ꮎ ᏗᏍᎪᎸᏗᏍᏗ ᏙᏗᏍᎬᏏ.,na disgolvdisdi do diskvsi.,Hand me those *erasers.*,,,,,,False,422.1,ná disgó:lv̋:dì:sdi do di:skv́si.
434,ced,ᎤᏬᏚᎯ ᎤᎵᏑᏫᏒ ᎠᎿᏬ ᎠᏍᎪᎸᎦ.,uwoduhi ulsuhwisv ahnawo asgolvga,The pretty color on the shirt *is fading.*,,,,,,False,423.1,uwo:dű:hi ù:lsu:hwísv̋: ahnawó à:sgò:lv̂:ga
435,ced,ᎠᎹᎵᏗ ᎦᏍᎪᏍᎦ.,amahldi gasgosga,*I am digging* a water well.,,,,,,False,424.1,amáhldi̋: gà:sgǒ:sgâ
436,ced,ᏗᏍᎬᏓᎨᏂ ᏚᏍᎪᎵᏰᎥ ᎤᎴᏫᏍᏔᎾ ᎠᏗᏟᏒᎢ.,disgvdageni dusgoliyev ulehwistana atlisvi.,He rubbed *his shins* when he stopped running.,,,,,,False,425.1,di:sgv:dage̋:ni dù:sgo:lǐ:yé’v́ ù:le̋:hwistana à:tlí:sv̋:’i.
437,ced,ᏅᎩ ᎠᏰᏟ ᎠᏍᏆᏗᏍᎪ ᏚᎸᏫᏍᏓᏁᎲᎢ.,nvhgi ayehli asgwadisgo dulvhwisdanehvi.,*He finishes* his work at 4:30.,,,,,,False,426.1,nvhgi aye̋:hli à:sgwadǐ:sgó dù:lv̌:hwísdà:né:hv̋:’i.
438,ced,ᎠᏍᏆᎨᏂ ᎤᏪᎯᏍᏓᏁ ᎤᏓᎾᏫᏍᏔᏅᎢ.,asgwageni uwehisdane udanawstanvi.,*His side* is hurting from running.,,,,,,False,427.1,asgwage̋:ni ù:we:hisdâ:ne u:danâ:wstanv̋:’i.
439,ced,ᏍᏆᏞᏍᏗ ᏩᎦᏗᏁᎳ ᎤᏍᏆᏞᏒᎢ.,sgwahlesdi wagadinela usgwahlesvi,When the ball was thrown to him‚ *he caught it.*,,,,,,False,428.1,sgwà:hle̋:sdi wagádì:ne̋:la ù:sgwâ:hle:sv̌:’i
440,ced,ᏍᏆᎳ ᏗᎪᏪᎶᏗ ᎠᏴᏩᏔ.,sgwala digohwelodi ayvhwahta.,He found a *short* pencil.,,,,,,False,429.1,sgwala̋: digo:hwe̋:lò:di à:yv:hwahta.
441,ced,ᏗᎪᏪᎶᏗ ᏱᎦᏢᎭ ᎠᏍᏆᎶᎪᎢ.,digohwelodi yikdlvha asgwalogoi,Whenever you sharpen a pencil‚ *it becomes shorter.*,,,,,,False,430.1,digo:hwe̋:lò:di yikdlv̋:ha asgwalô:gó:’i
442,ced,Ꮎ ᎠᏍᎦᏯ ᎦᎷᏯᏍᏗ ᎫᎭᏟᏗ ᎤᏍᏆᎵᏒᎢ.,na asgaya galuysdi guhalhdi usgwalsvi,The man *broke* an axe handle.,,,,,,False,431.1,ná asgayâ galù:ysdí gű:halhdí ù:sgwâ:lsv̌:’î
443,ced,ᎪᏍᏛᏂᏍᏗ ᎬᏗ ᎤᏍᏆᎸᏂᏍᏙᏗ ᎩᏟ ᎤᏁᏟᏔᏅᎢ.,gosdvnisdi gvhdi usgwalvnisdohdi gihli unelhtanvi.,*He* tried *to hit* the dog *on the head* with a bat.,,,,,,False,432.1,go:sdv̌:nî:sdi gv̋hdi u:sgwalv̌:nî:sdohdi gi:hli ù:né:lhtánv́:’i.
444,ced,ᏅᏓᎩ ᏥᏈᏍᏗ ᎠᏂᏍᏆᏂ ᎠᏁᎭ.,nvdagi tsgwisdi anisgwani aneha.,A lot of *Mexicans* live in Texas.,,,,,,False,433.1,nv:dá:gi tsgwi̋:sdi ani:sgwǎ:ní à:ně:ha.
445,ced,ᎤᏍᏆᏂᎪᏒ ᎾᎯᏗᏴ ᎤᏕᏠᏆᎥ ᎤᎪᎵᏰᏗ ᎤᏪᏥ ᎠᏧᏣ.,usgwanigosv nahidiyv udehlohgwav ugoliyedi uweji achuja.,*He was amazed* at how fast his son learned to read.,,,,,,False,434.1,ù:sgwanigo:sv́: nà:hi:dí:yv̋: ù:de:hlohgwá’v̋: u:go:lǐ:yê:di̋ uwě:ji achű:ja.
446,ced,ᏔᎹᏟ ᎤᏩᏂᏒ ᎠᏍᏆᏄᏥᎦ.,tamahli uwansv asgwanutsga,*She’s sucking* on a ripe tomato.,,,,,,False,435.1,tama:hli uwa:nsv̋: à:sgwanu:tsga
447,ced,ᎩᏟ ᏚᎦᏘᎴᎾ ᎦᏅᏍᏓ ᎬᏗ ᎤᏍᏉᎭᎸᏂᎸᎢ.,gihli duktilena gansda gvhdi usgwohalvnilvi,When the dog attacked him‚ *he hit it in the stomach* with a stick.,,,,,,False,436.1,gi:hli dù:ktǐ:le̋:na gansda gv̋hdi ù:sgwo:halv̌:nî:lv̌:’i
448,ced,ᎤᎾᎵᎢ ᎦᏅᏬ ᎤᏏᏔᏛᎢ.,unalii ganvwo usihtadvi,*He placed his hand on* his friend’s shoulder.,,,,,,False,437.1,u:na:li̋:’i ganv:wó ú:sihtádv́:’i
449,ced,ᎪᎱᏍᏗ ᏄᏰᏟᏛᎾ ᎠᏆᏏᏛᏂᎦ.,gohusdi nuyelhdvna agwahwsihtvniga,*He slapped me* for no reason.,,,,,,False,438.1,gohű:sdi nǔ:yé:lhdv̋:na à:gwà:hwsihtv̌:nî:ga
450,ced,ᎭᏏᏄᎦ ᎦᏛᏅ‚ ᎭᏏᏁᏒᎢ.,hasinuga gadvnv hasinesvi,When I say back up‚ *back up.*,,,,,,False,439.1,hasi:nù:ga gadv̀:nv̋ há:si:né:sv̌:’i
451,ced,ᎦᏙ ᎠᏏᏂ ᏣᎢ?,gado asini ai?,Why are you walking *backwards?*,,,,,,False,440.1,gadò: asǐ:ni a̋:’i?
452,ced,ᎠᏏᏴᏫ ᎤᏬᏂᏒ ᏓᎾᏠᏍᎬᎢ.,asiyvwi uwonisv danadlosgvi.,*One person* spoke at the meeting.,,,,,,False,441.1,asiyv̋:wi ù:wó:nisv́ dà:nadlo:sgv̋:’i.
453,ced,ᎢᎾᏓ ᎠᏍᎪᎵ ᏥᏲᎸ ᎦᏟᏓ ᎬᏗ.,inada askoli iyolv gahlida gvhdi.,I shot a snake *in the head* with an arrow.,,,,,,False,442.1,i:nada askő:li i:yo:lv́ ga̋:hlida gv̋hdi.
454,ced,ᏐᏈᎵ ᎨᏯᏔᎯ ᎤᏍᎳᏛᎢ.,sogwili gehyahtahi usladvi,*He roped* a wild horse.,,,,,,False,443.1,sǒ:gwíli ge̋:hyahtahi ù:sládv̌:’i
455,ced,ᎢᏤ ᎤᏐᏯᎸ ᏠᎨᏏ.,ije usohyalv dlogesi.,*He built* a new *fence* around the garden.,,,,,,False,444.1,ije̋: u:so:hyálv́ dlo:ge̋:si.
456,ced,ᎠᏐᏴ ᎤᎩᎳ ᏥᏔᎦ ᎠᏨᏯ.,asohyv ukila jitaga achvya.,The rooster is sitting on the *fence.*,,,,,,False,445.1,a:só:hyv̋: ù:kí’la jitǎ:ga achv:ya.
457,ced,ᎤᎾᎵᎢ ᎤᎶᏌ ᎤᏐᎸᏓᎩᎡᎸᎢ.,unalii ulosa usolvdagielvi,When his friend passed by‚ *he waved to him.*,,,,,,False,446.1,u:na:li̋:’i ù:lő:sa ù:so:lv:dagí’e:lv̌:’i
458,ced,ᏍᏓᏯ ᎭᏐᏅᏍᏓ.,sdaya hasonsda,*Press down on it* hard.,,,,,,False,447.1,sda̋:ya haso:nsda
459,ced,ᏓᎿᏩ ᎠᏟᎲ ᎠᏥᏐᏅ Ꮑ ᎠᏍᎦᏯ.,dahnawa ahlihv ajisonvhne asgaya.,The man *was wounded* fighting in a war.,,,,,,False,448.1,da:hnawá à:hlíhv̋ à:jì:so:nv:hné asgayâ.
460,ced,ᎯᎳ ᎢᎦᏅᎯᏓ ᎠᏍᏘ ᏣᏚᎵ?,hila iganvhida asti jaduli?,How long a *string* do you want?,,,,,,False,449.1,hila̋: igánv:hi̋:da asti jadulí?
461,ced,ᎠᏑᏍᏗ ᎦᏑᎠ.,asusdi gasua,*I am sopping* gravy.,,,,,,False,450.1,asú:sdi gà:sú:’a
462,ced,ᎭᏢᏴ ᎠᏑᎲᏍᎦ?,hadlvyv asuhvsga,Where *is he fishing?*,,,,,,False,451.1,ha:dlv̂:yv̋ à:su:hv́sga
463,ced,ᎦᏙ ᎤᏍᏗ ᎤᎵᏑᏫᏓ ᏘᏑᏫᏍ ᎦᏟᏦᏕ?,gado usdi ulsuhwida tisuhwisi galjode?,What color *are you going to paint* the house?,,,,,,False,452.1,gado ű:sdi u:lsű:hwida tisú:hwisi galjǒ:dé?
464,ced,ᏠᎨᏏ ᏱᏙᏓᏳᎸᏫᏍᏓᏁᎵ‚ ᎠᏑᎳᎢᏴᏍᎪᎢ.,dlogesi yidodayulvhwisdaneli asulaiyvsgoi,Whenever he is going to work in the garden‚ *he changes his pants.*,,,,,,False,453.1,dlo:ge̋:si yido:dayú:lv:hwísdà:ne̋:li à:su:lá’i:yv́:sgó:’i
465,ced,ᎠᏏᎳᏛ ᎠᏓᏬᎯᎳᏗᏍᎬ ᎤᏲᏍᏔᎾ ᎤᏑᎶ ᎤᏑᎴᏒ ᎣᏍᏓ ᏄᏩᏁᎸᎢ.,asiladv adawohiladisgv uyostana usulo usulesv osda nuwanelvi.,When he tore his pants while crossing over a fence‚ *he took them off* and mended them.,,,,,,False,454.1,asǐ:ládv̋: adawo:híladì:sgv̋: ù:yostana u:su:ló ú:su:lé:sv́ ő:sda nù:wá:ne:lv̌:’i.
466,ced,ᏄᏓᎴ ᎩᎶ ᎤᏑᎶ ᎤᏑᎳᏅᎢ.,nudale kilo usulo usulanvi,*He put on* someone else’s *pants.*,,,,,,False,455.1,nu:dále̋: kilő: u:su:ló ú:su:lâ:nv̌:’i
467,ced,ᎯᎳᏴ ᏣᏑᎵᎪᏤ ᎰᎦᏍᎬ?,hilayv tsulagoje hoksgv?,When *did you quit* smoking?,,,,,,False,456.1,hilâ:yv̋: tsu:lagó:jé ho:ksgv̋?
468,ced,ᎯᎳ ᎢᎦᏅᎯᏓ ᎠᏑᎶ ᎭᏑᎵᏍᎪ?,hila iganvhida asulo hasulisgo?,What length of *pants* do you wear?,,,,,,False,457.1,hilá: igánv:hi̋:da a:su:ló há:sulí:sgó?
469,ced,ᎯᎦᏔᎭᏍ ᎠᏑᏍᏗ ᏦᏢᏗ?,hiktahas asusdi johlvnhdi?,Do you know how to make *gravy?*,,,,,,False,458.1,hiktahás asú:sdi jo:hlvnhdí?
470,ced,ᎭᏑᏯᎩ ᎢᏳᏍᏗ ᏣᏚᎵᏍᎬᎢ.,hasuyagi iyusdi jadulisgvi.,*Choose* the one that you want.,,,,,,False,459.1,hasù:yagi iyű:sdi jadǔ:lî:sgv̋:’i.
471,ced,ᎭᏑᏴᎳ Ꮎ ᎤᎦᎹ.,hasuyvla na ugama.,*Stir* the soup.,,,,,,False,460.1,hasu:yv̌:la ná u:gáma.
472,ced,ᏒᎩ ᎢᎾᎨ ᎡᎯ ᏳᏅᏂᏍᏔᎾ ᎠᏂᏣᎳᎩ‚ ᏧᏪᏥ ᏓᎾᏑᏴᏍᎪᎢ.,svgi inage ehi yunvhnistana anijalagi juweji danasuyvsgoi,When Cherokees cook wild onions‚ *they mix them with* eggs.,,,,,,False,461.1,sv̀:gi ǐ:náge̋ e̋:hi yu:nv́:hnistana ani:jalagi juwě:ji dà:nasǔ:yv́sgo’i
473,ced,ᎪᏍᏗ ᎤᏲ ᎠᏒᎦ.,gosdi uyo asvga,Something *smells* bad.,,,,,,False,462.1,gő:sdi u:yő à:sv̂:gâ
474,ced,ᎯᏲᎵᎩᏍ ᎩᎶ ᎠᏒᏆᎶᏍᎩ ᏧᎸᏫᏍᏓᏁᎯ?,hiyoligis kilo asvgwalosgi julvhwisdanehi?,Do you know anyone who works in a *sawmill?*,,,,,,False,463.1,hi:yő:lì:gis kilő asv:gwalò:sgi ju:lv̌:hwísdà:ne̋:hi?
475,ced,ᎤᏃᎱᎦᎾ ᎢᎦᏓ ᏓᏒᏢ ᏚᏲᏍᏔᏅ,unohugana igada 8dasvhdlv duyostanvi,When it flooded‚ the water destroyed some of the *bridges.*,,,,,,False,464.1,u:no:hű:gà:nâ i:gá:da 8dà:svhdlv̋: dù:yó:stanv̌:’i
476,ced,ᎤᏬᏰᏂ ᎤᎴᏴᏒ ᎤᏗᏞᎩ ᎣᏏ ᎤᏒᏂᎳ.,uwoyeni uleyvsv udihlehgi osi usvhnila,He burned his hand *when he touched* a hot stove.,,,,,,False,465.1,uwò:ye̋:ni ù:lé:yv:sv́ u:di̋:hlehgi ó:si ù:sv̋:hnila
477,ced,ᏑᏟᎶᏓ ᎪᎢ ᎤᏒᏅᎢ.,suhliloda goi usvhnvi,*It used up* one gallon of oil.,,,,,,False,466.1,su:hli:lő:da go’i ù:svhnv́:’i
478,ced,ᎤᎸᏌᏗ ᎧᎵ ᎤᏅᏗ ᎤᏒᏅᎢ.,ulvsadi kali unvdi usvhnvi,*He drank up* a glass full of milk.,,,,,,False,466.1,u:lv̋:sa’di kali̋: u:nv̌:di ù:svhnv́:’i
479,ced,ᎡᎵᏏ ᎠᏒᏃᏱ ᎨᏒᎢ.,elisi asvnoyi gesvi.,My grandmother was *a Nighthawk.*,,,,,,False,467.1,e:lí:si asv:nǒ:yi gè:sv̌:’i.
480,ced,ᎯᎠ ᎠᏧᏣ ᎠᎾᏔ ᏧᏟᏃᎮᏙᏗ ᎤᎸᏉᏗ.,hia achuja anata juhlinohehdohdi ulvkwdi.,This boy likes to talk to *young women.*,,,,,,False,468.1,hi’a achű:ja ana̋:ta ju:hlino:hehdóhdi̋ u:lv̌:kwdi.
481,ced,ᏣᏅᏔᏍ ᎢᏳᏍᏗ ᎨᏒ ᎠᏔᏝᏬᎯᏍᏗ?,janhtas iyusdi gesv atahlawohisdi,Do you know what *rage* is?,,,,,,False,469.1,ja:nhtás iyú:sdí gè:sv̋: atahlawo:hisdî
482,ced,ᏔᎵ ᎢᏳᏔᏬᏍᏔᏅ ᎢᎪᎯᏓ ᎤᏔᏬᏍᏔᏅᎢ.,tali iyutawostanv igohida utawostanvi,*He held his breath* for two minutes.,,,,,,False,470.1,tá’li iyú:tawò:stanv̋: i:gó:hi̋:da ù:tawó:stanv̌:’i
483,ced,ᎯᏔᎳᏛ Ꮎ ᏥᏳ ᎭᏑᏃᏅᎢ.,hihtaladv na jiyu hasuhnohnvi.,*Moor* the boat when you’re through fishing.,,,,,,False,471.1,hihtalá’dv ná ji:yú hasu:hnóhnv̋:’i.
484,ced,ᏗᏔᎴᏍᏗ ᎬᏗ ᎤᏔᎴᏒ ᏯᏖᎾ.,ditalesdi gvhdi utalesv hyahtena.,*He drilled a hole* in the board with a drill.,,,,,,False,472.1,d:italě:sdi gv̋hdi ù:tale:sv́ hyahtě:na.
485,ced,ᏅᏯ ᏧᎾᏍᏗ ᎬᏗ ᏘᎧᎵᏣ ᏓᏔᎴᏒ ᎤᏃᎯ.,nvya junsdi gvhdi tikalija datalesv nvnohi.,Fill the *holes* in the road with gravel.,,,,,,False,473.1,nv̀:ya ju:nsdi̋: gv̋hdi tikáli:ja dà:tale:sv̋: nv:nǒ:hi.
486,ced,ᏫᎬᎵᏟᏍᎩ ᏯᏙᏔᎾ ᎠᎹ ᎠᏔᏃᎴᎪᎢ.,wigvlidlisgi yahtotana ama atanolegoi,When you heat water to its boiling point‚ *it steams.*,,,,,,False,474.1,wigv:lidli̋:sgi yáhtò:tana ama à:tanǒ:lê:gó:’i
487,ced,ᎯᎳ ᎢᏳᏕᏘᏴᏓ ᏤᏥ ᎠᏔᏄᏣ?,hila yudetiyvda jeji atanuja,How old is your *teenage* daughter?,,,,,,False,475.1,hilá yú:de:tiyv̋:da jě:ji a:tanű:ja
488,ced,ᎪᏛ ᏭᏗᎾ ᎠᏓᏪᎳᎩᏍᎩ ᎤᏔᏍᎩᏒᎢ.,gotv wudina adawelagisgi utasgisvi,When he threw the gunpowder into the fire‚ *it exploded.*,,,,,,False,476.1,go:tv̋: wu:di̋:na adawe:lagì:sgi ù:tasgí:sv̌:’i
